feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,feature 21,feature 22,feature 23,feature 24,feature 25,feature 26,feature 27,feature 28,feature 29,feature 30,feature 31,feature 32,feature 33,feature 34,feature 35,feature 36,feature 37,feature 38,feature 39,feature 40,feature 41,feature 42,feature 43,feature 44,feature 45,feature 46,feature 47,feature 48,y
1113.0,3069.6182944877455,3026.8128683238283,3510.7392429657193,3848.3925150602613,4019.7043023374345,4229.350998288732,4365.932912276821,4277.139201323501,4015.4147428442107,3923.187019762398,3974.5842172050175,3966.228091933335,3766.064508415819,3671.938093704636,3150.4869688066874,3062.129322452593,3157.8833198031957,3394.0634523463214,5964.697265625,5900.09765625,6589.16015625,7041.357421875,7019.82421875,7041.357421875,7041.357421875,7149.0234375,7019.82421875,6826.025390625,6847.55859375,6847.55859375,6653.759765625,6481.494140625,6201.5625,5943.1640625,6050.830078125,6180.029296875,-122.64043426513672,119.37125396728516,-68.9100570678711,70.06315612792969,-10.878866195678711,16.088024139404297,-4.435551643371582,0.9583005905151367,-3.823760509490967,-0.9387715458869934,0.025192180648446083,-0.4670776128768921,snare
3179.0,3179.974102521995,2906.9313269778922,2811.077204705035,2945.6196469363736,4144.574071320829,4962.418195106175,5103.400105128684,5679.149961608388,6195.2471381443565,7003.630794460545,8486.31979577249,10296.42334172999,12258.71567111425,13620.596346380064,14563.607090077141,15213.291132679984,15150.905975421447,15363.823764082535,5706.298828125,5189.501953125,4629.638671875,4974.169921875,8182.6171875,8785.546875,9022.412109375,9991.40625,13199.853515625,16515.966796875,18389.35546875,19272.216796875,20068.9453125,20435.009765625,20521.142578125,20607.275390625,20693.408203125,20801.07421875,-461.2892761230469,45.53773880004883,-21.007362365722656,12.705940246582031,-3.4981863498687744,2.6777210235595703,-2.47526216506958,-3.3730273246765137,-0.0013209448661655188,-8.398683547973633,-4.884342670440674,-7.730830669403076,snare
471.0,2559.7002462683054,2846.902653029783,3158.267141984068,3188.945990132991,3155.5767279160955,3209.4772880338332,3022.5308985383354,2763.3052040603343,2717.0668257982707,3041.9114132710565,3235.5935177648616,3502.869932614951,3548.188084542837,3723.735018307121,3608.8679890127955,3247.5289016432243,4033.925956139564,3831.425486880435,5749.365234375,5792.431640625,5706.298828125,5684.765625,5749.365234375,5921.630859375,5900.09765625,5620.166015625,5469.43359375,5749.365234375,6158.49609375,7084.423828125,7385.888671875,7407.421875,7795.01953125,7708.88671875,9646.875,9259.27734375,-220.95062255859375,123.46324157714844,-52.50190353393555,64.3171157836914,10.647905349731445,20.135175704956055,6.630537986755371,0.934784471988678,-2.3037428855895996,-5.787498474121094,-9.513134002685547,-9.601006507873535,snare
1584.0,5458.318712684704,5187.270136457965,5101.904455747095,4942.744876824906,5213.18765948229,5239.65132971239,5147.796387611491,5440.599598161345,5603.733212185408,5672.879388203998,5457.507987072191,5384.607168768445,5287.513129864861,5171.531311558351,4931.571224674413,4906.242720461079,4827.557970610596,5024.1762512689065,10788.134765625,10572.802734375,10357.470703125,9453.076171875,9496.142578125,9517.67578125,9431.54296875,9840.673828125,10034.47265625,10357.470703125,10185.205078125,10142.138671875,10357.470703125,10249.8046875,10077.5390625,10012.939453125,9840.673828125,10572.802734375,-187.80853271484375,72.02588653564453,-55.394691467285156,19.69959259033203,-27.59817123413086,11.45870590209961,-14.343403816223145,9.55015754699707,-11.445183753967285,7.119229793548584,-4.44920539855957,3.3850953578948975,snare
758.0,3358.963506274146,3116.7278908210396,2267.6368514096375,1965.1187662300206,1995.061739852685,2229.6225278185425,2309.45251620484,2321.2416366606767,2558.91340550589,2373.7700348981525,2438.4318291516042,2338.4750070786304,2272.52670342006,2228.0970519887405,3088.0251070319805,3136.9226922567764,3213.2734491236847,4090.237356310586,6093.896484375,5340.234375,3359.1796875,2863.916015625,3057.71484375,3445.3125,3639.111328125,3746.77734375,4414.306640625,4177.44140625,3983.642578125,3208.447265625,3143.84765625,3143.84765625,5254.1015625,4974.169921875,4974.169921875,6481.494140625,-308.0859375,145.97134399414062,-82.26113891601562,-18.107210159301758,-19.43315887451172,-5.716912746429443,-5.819760799407959,-6.199850082397461,9.323433876037598,-3.9621806144714355,2.19991135597229,2.684903860092163,snare
798.0,3776.419330662743,3639.9466143400755,3303.0771668622624,3557.880016538365,4382.191749329728,4757.933011310909,4240.345265464631,3570.324165468901,3540.9960536578556,3296.7504977254207,3155.4973973473707,3449.9551659399212,3160.8811805154673,3183.3512271302625,3308.0732047885654,3519.31487399547,3526.1921700090734,3517.7709744472822,6524.560546875,6524.560546875,5878.564453125,6180.029296875,8613.28125,9948.33984375,8850.146484375,7278.22265625,7019.82421875,6481.494140625,6352.294921875,7019.82421875,6416.89453125,6244.62890625,6459.9609375,6998.291015625,7084.423828125,6998.291015625,-116.49796295166016,113.80684661865234,-53.02315139770508,17.786964416503906,-9.97590160369873,8.87845230102539,-12.016803741455078,-4.707239627838135,-10.975271224975586,-5.752917766571045,-8.333649635314941,-3.015784502029419,snare
1167.0,2174.7241300991004,1929.8312256906759,1651.8640990756908,1638.5175034124102,2052.16152159828,2665.139606904636,3355.725015340956,5198.796529815012,5356.9689403951415,5732.487512762422,5911.781279023117,5712.142668620752,6018.946843590003,5987.901895556954,6069.428502189248,5943.583063606208,5482.228927134907,4594.104658011504,3294.580078125,3036.181640625,2756.25,2842.3828125,4005.17578125,4758.837890625,6373.828125,9754.541015625,8828.61328125,9280.810546875,11304.931640625,11434.130859375,11800.1953125,10788.134765625,10508.203125,10831.201171875,10852.734375,8613.28125,-254.62139892578125,99.85305786132812,-68.86953735351562,7.123419761657715,-29.830177307128906,3.2369449138641357,-4.179942607879639,9.020922660827637,-1.7193446159362793,5.792442321777344,-0.2724074423313141,5.623557090759277,snare
571.0,1981.3491536338336,2175.710558024542,2732.5974686625923,3034.2362866141802,3272.6959536866175,3281.899730290225,3591.9458311153685,3651.2724596582116,3514.4569704796736,3242.58334668207,2834.011985325758,2445.6063003619165,2147.924878726179,1760.5127751811863,1575.3507883598504,1634.4276164489474,1566.6115823889886,1516.628775072277,3100.78125,3746.77734375,5404.833984375,6158.49609375,6739.892578125,6826.025390625,7364.35546875,7472.021484375,7192.08984375,6395.361328125,5684.765625,5038.76953125,4457.373046875,3488.37890625,2971.58203125,2971.58203125,2540.91796875,2347.119140625,-186.75399780273438,154.6519317626953,-40.88574981689453,19.88419532775879,-18.626506805419922,11.206673622131348,-9.872791290283203,3.9955482482910156,-5.64180850982666,4.407871723175049,-8.517426490783691,0.2335660755634308,snare
1278.0,4893.244214473023,4502.290998082943,4596.264946156619,4754.684475181715,4363.597480230937,4740.103476620636,4812.441297010484,4414.955770943312,4138.073736355691,3935.7997391684103,3822.756762478868,4035.2040537646035,4136.559467461386,4123.9598141819515,3912.0783884126627,3796.9297662841514,3876.7704937777758,4005.010239426437,10615.869140625,9754.541015625,9969.873046875,10637.40234375,9819.140625,10680.46875,9582.275390625,6589.16015625,5986.23046875,5770.8984375,5598.6328125,5835.498046875,5813.96484375,5598.6328125,5383.30078125,5383.30078125,5534.033203125,5792.431640625,-260.66259765625,56.30541229248047,-65.8065414428711,-8.648974418640137,0.4674724042415619,-24.958274841308594,-7.880452632904053,-0.8370669484138489,-19.955358505249023,-1.694477915763855,0.8996469974517822,-0.3464702367782593,snare
1018.0,4891.442194775902,4135.512565658274,3643.218077972077,3333.2172043373803,3310.9294577318074,3258.510483585727,3183.1277442263536,3285.794660363463,3344.199882767538,3332.313450845361,3159.4834693207504,3165.5529413703703,3190.6389296103657,3137.380274007222,3028.4464266019627,3085.888510402829,3386.0685632952063,3638.5587081241497,8591.748046875,6847.55859375,5835.498046875,5340.234375,5297.16796875,5340.234375,5167.96875,5232.568359375,5361.767578125,5318.701171875,4995.703125,4931.103515625,4974.169921875,4974.169921875,5060.302734375,5211.03515625,5383.30078125,5361.767578125,-235.341064453125,99.67449951171875,-94.9532470703125,-2.115398406982422,-9.741385459899902,-2.312373638153076,4.930562496185303,11.141196250915527,-5.730748653411865,11.204460144042969,5.786077499389648,1.6605968475341797,snare
790.0,5271.326393707439,4120.687054654254,3444.0944608373316,3273.6156690606485,3356.2268442330587,3259.147476873138,3186.0058674575866,3224.8299014620616,3185.605024672726,3232.6103861886186,3300.7318330671123,3338.8992063129954,3177.5948767525597,3185.1929831515463,3437.1552371550406,3570.7931863227495,3425.639584439155,3331.57493337288,11025.0,8053.41796875,6330.76171875,6266.162109375,6589.16015625,6524.560546875,6352.294921875,6524.560546875,5878.564453125,5835.498046875,6287.6953125,6395.361328125,5534.033203125,5404.833984375,6309.228515625,6675.29296875,6352.294921875,5663.232421875,-158.1475830078125,104.76532745361328,-86.22084045410156,-24.705162048339844,-40.09320068359375,10.42147445678711,-14.938663482666016,11.449810028076172,-6.573419570922852,10.605754852294922,0.12705135345458984,6.843389987945557,snare
2127.0,3896.9195324874577,4509.98165502193,4811.110885516781,5037.55938814157,5386.455786581467,5942.841446408133,6567.169263462498,6571.7828908296415,6351.2228679706395,6344.880062341341,6536.060361338508,6488.558142295399,6628.126905139405,6653.030917656689,6582.6043673935,6287.255466274558,6060.6875240481595,6034.876448879567,8570.21484375,9668.408203125,9776.07421875,9496.142578125,9431.54296875,8979.345703125,9646.875,9776.07421875,9431.54296875,9173.14453125,9410.009765625,9689.94140625,10012.939453125,9754.541015625,9711.474609375,9603.80859375,9237.744140625,9087.01171875,-287.5528869628906,20.28246307373047,-59.46177291870117,74.32113647460938,-29.45530891418457,16.54538917541504,-3.3774969577789307,12.203559875488281,-6.404449462890625,-1.635534644126892,3.1826772689819336,-2.7198965549468994,snare
1346.0,4242.871633928994,4681.808300171715,5778.184344455524,6416.186867440935,6539.214501267496,6725.378825745934,6838.5628560487785,6505.269185628175,6308.962825496223,5788.7216757457045,5077.796072631352,4404.1098361907125,4197.0276638300365,4170.161567021916,4381.760767108699,3904.6141448551925,4020.9332630113877,3695.34573908454,9130.078125,9388.4765625,10228.271484375,10594.3359375,10766.6015625,10852.734375,11046.533203125,11003.466796875,11218.798828125,10960.400390625,10702.001953125,9905.2734375,10120.60546875,10594.3359375,11175.732421875,10723.53515625,11089.599609375,10486.669921875,-285.0195617675781,70.99693298339844,4.364537239074707,75.08751678466797,-7.406229496002197,37.708580017089844,-12.51841926574707,11.89001178741455,-11.18515396118164,6.835172176361084,-6.599341869354248,-1.6325429677963257,snare
968.0,2870.5452251256042,2382.992278651493,2183.9207849550194,2182.3620551918466,2217.5284736782073,2244.977426345121,2398.35540453149,2542.0244216850906,2921.01295274891,3275.3113272773076,3520.5705268821603,3883.716139970965,4715.303686215961,5227.021166510725,5691.453952504304,5344.928090298744,5475.160214884172,6049.731601083834,5038.76953125,3983.642578125,3574.51171875,3316.11328125,3574.51171875,3639.111328125,4091.30859375,4392.7734375,5813.96484375,6309.228515625,6761.42578125,7536.62109375,9862.20703125,10831.201171875,11046.533203125,10185.205078125,10788.134765625,11907.861328125,-271.92449951171875,115.23528289794922,-61.5184326171875,-12.096879959106445,-39.464229583740234,-6.083353519439697,-17.59961700439453,2.168022871017456,-11.35224437713623,1.2117128372192383,-9.176187515258789,-2.3386294841766357,snare
277.0,2592.9705061625523,2329.4134247223665,2509.492293774556,2653.484129786112,2784.210588233174,2548.73793126651,2509.200570868596,2440.7346242852404,2217.671161019174,2087.4961496292112,1857.6813697247794,2071.36798940762,2619.3012570933806,2661.8662933111787,2737.4937509377983,2663.2422008916365,2832.95933801398,2983.671614639049,5813.96484375,5060.302734375,5361.767578125,5770.8984375,5964.697265625,5577.099609375,5534.033203125,5340.234375,4974.169921875,4780.37109375,4392.7734375,4608.10546875,5124.90234375,5146.435546875,5254.1015625,5167.96875,5534.033203125,5620.166015625,-156.54632568359375,147.80889892578125,-35.01725769042969,49.84230041503906,-0.4473556876182556,15.22012996673584,-2.6641933917999268,7.050276756286621,-2.861095905303955,-0.6691878437995911,-1.658478021621704,-5.506107330322266,snare
1172.0,3778.8775176654563,3529.6365581210266,3866.59057397432,4155.436833262399,4129.039715355679,4046.943580967985,4013.466740008408,4272.856737197295,4299.08196864539,4596.751465126888,5008.805822714452,5287.863596912495,5603.860138103362,5610.915619106274,5686.758883979689,5593.614261963796,5627.91335054017,5552.028153868281,7407.421875,7235.15625,7665.8203125,7795.01953125,7601.220703125,7622.75390625,7665.8203125,8118.017578125,8441.015625,9431.54296875,10637.40234375,10960.400390625,11520.263671875,11541.796875,11606.396484375,11541.796875,11541.796875,11455.6640625,-210.78689575195312,94.10662078857422,-32.72126007080078,30.463544845581055,-8.091787338256836,12.76981258392334,-8.216175079345703,-1.2189769744873047,-2.304412841796875,0.40346643328666687,-5.902828216552734,-5.015327453613281,snare
812.0,4345.901629729358,3891.366991457954,3425.782082601865,3181.0281841181886,4005.7248815721723,4411.002914466344,4134.807753599965,4038.670244141984,3798.011315233159,3524.001533497787,3177.5636304739605,3014.625876986035,3075.4609061749934,3007.274775949734,2923.2713455680914,2740.028701234649,2694.024897909872,2496.9092682325954,7558.154296875,7019.82421875,5964.697265625,5641.69921875,7687.353515625,8441.015625,7450.48828125,7127.490234375,6524.560546875,6266.162109375,5404.833984375,5211.03515625,5318.701171875,5275.634765625,5103.369140625,4995.703125,4974.169921875,4737.3046875,-68.56684875488281,119.02760314941406,-74.62895965576172,19.43590545654297,-8.947407722473145,8.913471221923828,-2.1686630249023438,2.238656520843506,-5.4764404296875,-3.7319726943969727,-3.4829823970794678,-1.8774384260177612,snare
1154.0,2957.178755346814,3326.201753353572,4235.180904471246,5230.570633862284,6359.912498935694,6896.395037774971,7477.815922398651,7631.670503212934,7028.920681162896,6251.769924064456,4772.56793454652,3362.1030252785067,2898.6700124783815,2882.4716819140795,2827.6054493013253,2892.7770757332805,2905.061335762262,3148.1987914295955,6050.830078125,6782.958984375,8397.94921875,10400.537109375,12101.66015625,12704.58984375,13092.1875,13652.05078125,12962.98828125,11843.26171875,9991.40625,7149.0234375,5770.8984375,5555.56640625,5318.701171875,5297.16796875,5254.1015625,6158.49609375,-371.2806701660156,60.9537353515625,0.28160858154296875,19.509113311767578,-14.98519229888916,-3.247417449951172,-9.933859825134277,-2.1664981842041016,-3.3371665477752686,3.1092987060546875,-3.0337626934051514,-0.10975221544504166,snare
1788.0,6799.678932607958,7008.5904530120615,7230.477909111702,6933.705606031746,6898.47435471873,7242.641209393503,7182.851534138016,7175.104541434713,7338.81144306774,7361.920382263106,7100.614854719794,6897.065487124734,6579.610402129366,5763.899163844766,5046.610145634223,4445.522321595328,3844.850580429522,3415.685651320214,14965.576171875,14448.779296875,13695.1171875,12683.056640625,11993.994140625,12726.123046875,12381.591796875,12360.05859375,12467.724609375,12446.19140625,12273.92578125,12403.125,12015.52734375,10788.134765625,9905.2734375,9108.544921875,8161.083984375,7192.08984375,-178.14776611328125,32.72127151489258,-45.310096740722656,0.5853158235549927,-36.086883544921875,-12.181387901306152,-26.143985748291016,-7.90596342086792,-7.1234564781188965,-9.163985252380371,-11.916708946228027,-10.484169960021973,snare
420.0,6552.848660665279,7441.1901719923235,8559.689115298721,6472.470855488587,5902.504885637354,5070.856609538862,4382.6162333161465,3679.8495299328597,1767.7516396514172,454.8864581854782,743.6979943863187,1345.2360250814736,2332.601321409259,3814.576221088717,5198.4791798066835,6171.203134584688,8090.3356680070465,9166.802864783205,14836.376953125,16279.1015625,17205.029296875,15202.44140625,14254.98046875,12962.98828125,11907.861328125,10314.404296875,2497.8515625,21.533203125,21.533203125,129.19921875,6223.095703125,12769.189453125,15159.375,16128.369140625,17872.55859375,18346.2890625,-461.986328125,40.51817321777344,9.823610305786133,1.6118134260177612,-1.8170877695083618,-1.0983608961105347,-4.619765758514404,1.5981998443603516,6.4647088050842285,8.344621658325195,3.46597957611084,-3.8416709899902344,snare
929.0,3103.2902299385387,3180.8850341856064,3300.461421425265,3665.0554006553575,3937.062417867067,3913.7115288264226,3815.6161749033745,3822.765109279929,3706.4003000913085,3607.3138579265683,3649.7313855047983,3492.0402674674774,3283.4392148439483,3080.6398713646036,3073.640846804553,2960.4864089690013,2960.392338647075,3064.2058825393406,6416.89453125,6589.16015625,7019.82421875,7687.353515625,7708.88671875,7450.48828125,7385.888671875,7493.5546875,7235.15625,7041.357421875,6869.091796875,6438.427734375,5943.1640625,5663.232421875,5620.166015625,5275.634765625,5081.8359375,5232.568359375,-123.15984344482422,125.02410125732422,-69.17058563232422,28.004499435424805,-18.287216186523438,15.515499114990234,-22.300411224365234,-9.486284255981445,-13.369637489318848,-5.188902854919434,-14.77874755859375,-3.5148561000823975,snare
1018.0,4090.206626997629,3742.936683182522,3661.9355048795896,4046.1885798823732,4286.221952247895,4271.192107207076,3959.2374817902273,3945.799861983971,3992.7069900033193,3779.2433184169977,3555.2601588636535,3533.631444916693,3439.85179289961,3214.2119413445303,3069.925988763913,2975.9624615823554,2920.4909264683856,3045.612343773664,7967.28515625,7579.6875,7472.021484375,7945.751953125,8268.75,8290.283203125,7902.685546875,7816.552734375,7773.486328125,7428.955078125,6955.224609375,6890.625,6459.9609375,6029.296875,5900.09765625,5577.099609375,5297.16796875,5469.43359375,-129.14288330078125,117.2423095703125,-72.80874633789062,19.534385681152344,-30.49319076538086,7.697723388671875,-29.422197341918945,-10.483345031738281,-12.744826316833496,-2.8062524795532227,-12.411248207092285,1.4574885368347168,snare
485.0,1301.9313138413956,1284.3425423354327,1617.6597024502717,2265.337304720394,3345.0324284702724,3588.201682322145,3672.3708375108436,3484.564962057201,3151.0995501571274,3117.9828470740517,2962.2897884556537,2844.908765982221,2532.949652521914,2193.586692257767,1853.0560137479306,1951.4455970669064,2337.0330712219684,3053.116989511858,2476.318359375,2540.91796875,3359.1796875,4715.771484375,6890.625,7579.6875,7687.353515625,7385.888671875,6976.7578125,6847.55859375,6266.162109375,5598.6328125,4866.50390625,4026.708984375,3402.24609375,3509.912109375,4048.2421875,6438.427734375,-189.78048706054688,153.68316650390625,-41.157562255859375,38.36946487426758,5.513091087341309,24.982404708862305,-9.148141860961914,3.8733417987823486,-2.9210853576660156,-2.539252281188965,-5.0743536949157715,-8.129995346069336,snare
791.0,2811.880768805258,2300.1342637237826,2784.6287947977935,3260.5873423802714,3583.329489012736,3832.993436623377,3642.7678982178013,3531.604391035192,3476.4993242674564,3647.8660390158816,3551.734906099585,3571.064075064763,3555.735920970194,3541.0444035925625,3641.423018707269,3611.4534123466433,3723.314274931679,3853.5961371178714,7019.82421875,5103.369140625,6782.958984375,7708.88671875,7967.28515625,8204.150390625,7859.619140625,7665.8203125,7601.220703125,7665.8203125,7515.087890625,7687.353515625,7708.88671875,7708.88671875,7838.0859375,7665.8203125,7773.486328125,8053.41796875,-75.32964324951172,134.6202850341797,-54.8802604675293,41.043704986572266,-37.05412673950195,26.090198516845703,-30.81096649169922,-1.595862865447998,-10.400409698486328,-6.510216236114502,-9.35891342163086,-5.279572486877441,snare
914.0,3680.6905011940926,3634.821158249809,3586.943075380626,3474.5549101372903,3554.2255185734,3597.419933741133,3573.9252250455597,3545.5018418220234,3544.3732174433303,3625.372492226027,3628.972016680263,3712.9221980605844,3865.293858228595,3685.4135609472883,3619.504584689161,3720.5669279434255,3923.920424157991,3960.1592400008994,8139.55078125,7967.28515625,7708.88671875,7601.220703125,7644.287109375,7515.087890625,7665.8203125,7665.8203125,7708.88671875,7838.0859375,7730.419921875,7730.419921875,7967.28515625,7881.15234375,7579.6875,7665.8203125,7859.619140625,8053.41796875,-103.0088119506836,126.19752502441406,-60.99783706665039,35.02888107299805,-39.39114761352539,21.310911178588867,-30.254499435424805,-5.8583760261535645,-10.554497718811035,-8.503559112548828,-9.443746566772461,-7.539653301239014,snare
1009.0,6043.855574407371,6669.829342198259,7604.268174671519,8082.710476191152,8170.1129778874465,7848.602629709183,6978.559831336575,6205.591015808681,5233.304570250796,5109.364986544864,4810.533898431747,4909.202644958731,4736.747882594115,4997.790715730585,5070.513046311427,4301.791486011711,1388.1573782790483,2408.2381531509286,12661.5234375,13652.05078125,14513.37890625,15008.642578125,15051.708984375,14987.109375,13372.119140625,12295.458984375,10938.8671875,10551.26953125,10228.271484375,10486.669921875,9754.541015625,10120.60546875,10357.470703125,9323.876953125,990.52734375,5512.5,-305.100341796875,35.47050476074219,-7.338902950286865,41.665191650390625,14.270499229431152,12.344112396240234,-4.7177605628967285,-5.247119903564453,-11.940074920654297,2.6459381580352783,0.5353092551231384,-2.185406446456909,snare
1153.0,7686.812388525401,8114.343908124271,8363.541558868334,7460.224242614266,7204.479329905738,7493.2266717619295,8176.2879160462635,7831.084776888544,6201.7559621400105,4970.465661402236,5257.448479065667,4990.246367229267,4543.563283379643,4404.188437718685,4179.595446367553,3898.6274126952,3502.307460943784,3503.852224957779,15934.5703125,16365.234375,16731.298828125,16106.8359375,15676.171875,15525.439453125,15783.837890625,15590.0390625,14018.115234375,11391.064453125,11670.99609375,11606.396484375,10981.93359375,10400.537109375,9689.94140625,9087.01171875,7795.01953125,7838.0859375,-413.3763122558594,35.621490478515625,14.418655395507812,3.9750263690948486,-6.029998302459717,-5.5413594245910645,-13.49639892578125,-9.589681625366211,-6.359877586364746,4.627908229827881,11.368572235107422,14.726762771606445,snare
569.0,3832.6944595304058,3712.012076945105,3251.500187288923,3100.515619209958,3033.3579655246535,4308.979148225197,4502.488232767284,3761.388267643946,3420.0524242415004,3200.406004884488,3184.0081378364093,2986.9038815110325,2983.690361250089,3097.880710513881,3228.6710473902667,3378.4562815283007,3563.6353488781024,3626.994923692938,7321.2890625,7256.689453125,6782.958984375,5512.5,5469.43359375,8979.345703125,9280.810546875,7558.154296875,6890.625,6373.828125,6244.62890625,6007.763671875,6050.830078125,6395.361328125,6696.826171875,7235.15625,7665.8203125,7924.21875,-64.44042205810547,120.06785583496094,-47.6091194152832,23.51184844970703,-9.46156120300293,16.552900314331055,0.3674352467060089,6.618074893951416,-2.695139169692993,-3.7096927165985107,-4.807490348815918,-5.443052291870117,snare
577.0,3170.3913131383624,3519.115098524323,4362.363687685678,4422.790573600145,4750.455087828548,4991.5790413395425,4391.515134745383,4070.109175337832,3773.625935041079,2958.7679644926516,2891.420360230751,3305.5790915616763,2714.301713388646,2329.615565253122,2270.294121170147,2231.4541340784554,2353.4731496710256,2704.9930461083386,6115.4296875,7407.421875,8268.75,8376.416015625,8764.013671875,9000.87890625,8419.482421875,7988.818359375,7773.486328125,6352.294921875,5598.6328125,5706.298828125,4758.837890625,4478.90625,4328.173828125,4198.974609375,4435.83984375,4952.63671875,-288.37811279296875,88.62554168701172,-17.026187896728516,36.502037048339844,4.320230484008789,10.69786262512207,-8.946269989013672,-1.8253495693206787,-10.996028900146484,-7.989163875579834,-15.342005729675293,-14.756617546081543,snare
1607.0,3287.719752774994,3985.6651158840978,5617.200981641825,6330.526489020316,6704.722896518939,6988.243669538601,6801.188654007133,6390.472442534441,5645.768960235498,4914.078236087304,4842.301722475099,4656.199181036889,4648.683168980822,8555.584386623528,9517.660842153127,9779.625016392969,10253.88111131306,10418.652338245207,6912.158203125,8548.681640625,10809.66796875,11649.462890625,11843.26171875,12316.9921875,11950.927734375,11283.3984375,10788.134765625,10034.47265625,9819.140625,9496.142578125,9366.943359375,17183.49609375,17614.16015625,17248.095703125,17592.626953125,17743.359375,-265.8704528808594,52.40069580078125,-9.418663024902344,31.200544357299805,-9.888179779052734,6.723379135131836,-6.803516387939453,-1.4511388540267944,-4.425346851348877,-0.8455941677093506,-5.829136848449707,-1.2644978761672974,snare
644.0,3732.5229032506254,3844.548438586183,3788.575149904157,3707.750437480913,3557.1119221607505,3425.570532296504,3356.013534025308,3121.6502066421335,2713.9658256611683,2336.887345911751,2196.9422075583425,2418.646067166841,2628.456032244794,2777.5649373812353,2777.092164949152,2653.9271035013667,2662.3503358638313,3050.479742407985,6890.625,6890.625,6309.228515625,5964.697265625,5275.634765625,5017.236328125,4844.970703125,4651.171875,4392.7734375,3875.9765625,3682.177734375,4026.708984375,4349.70703125,4414.306640625,4414.306640625,4242.041015625,4177.44140625,4651.171875,-216.19749450683594,130.82351684570312,-84.10269165039062,36.78223419189453,24.02476692199707,1.803578495979309,-5.310602188110352,14.111034393310547,3.242053508758545,-9.513703346252441,-5.059006690979004,-9.555740356445312,snare
1290.0,3998.643718759715,4831.83882392755,5372.868994920847,4912.63613860029,4840.3385937084095,4965.540431472607,4901.54842957613,4918.0788734873,4814.710274284239,4862.433160810166,4624.26531672271,4479.290017255313,4624.020450955497,4394.830115044868,4409.588029263135,4675.954402847226,4773.614219987414,5030.673355884979,8828.61328125,9733.0078125,9603.80859375,8484.08203125,7515.087890625,7472.021484375,7450.48828125,7472.021484375,7751.953125,8419.482421875,7838.0859375,7428.955078125,7687.353515625,7450.48828125,7428.955078125,7816.552734375,8053.41796875,8484.08203125,-248.09860229492188,77.1953353881836,-33.07651901245117,54.74235153198242,-0.5648009777069092,-14.957216262817383,6.4897637367248535,15.23301887512207,-6.690817832946777,-6.384356498718262,-6.667509078979492,-10.152095794677734,snare
1045.0,5084.1143666420085,4363.1510473648905,3867.106444662798,4101.118029874301,4224.843684073327,4353.04883865516,4236.549202618459,3981.4866435470917,3947.493370368569,3276.4458200003346,2813.023833692069,2878.082642145385,2925.851310648036,2757.7831628213394,2714.5761140982445,2712.6690009544873,2993.313415951517,3241.7215185910136,8742.48046875,7838.0859375,7019.82421875,7235.15625,7342.822265625,7450.48828125,7364.35546875,7192.08984375,7192.08984375,6373.828125,5900.09765625,6266.162109375,6438.427734375,6158.49609375,6223.095703125,6029.296875,6804.4921875,7622.75390625,-224.74386596679688,131.48634338378906,-64.32881927490234,52.919288635253906,-46.74308395385742,2.6039414405822754,-25.112407684326172,-10.194404602050781,-4.873084545135498,-4.468174457550049,-0.7797569036483765,-10.722468376159668,snare
1468.0,3225.547432177252,3724.9027640729996,4647.899481216251,5135.393597027396,5507.613659406916,5744.832283394655,6119.16377982728,6267.806691554475,5877.720525546999,5388.078381863104,5521.766701167683,5285.501642038177,4789.627739629676,4012.6210685124342,3685.861097521158,3686.898250217106,3537.1309243972423,3532.6672626570703,7773.486328125,8828.61328125,9797.607421875,10335.9375,10508.203125,10594.3359375,10981.93359375,11046.533203125,10960.400390625,10422.0703125,10185.205078125,9862.20703125,9087.01171875,7708.88671875,7062.890625,7278.22265625,7127.490234375,6955.224609375,-196.74429321289062,83.79171752929688,-40.22376251220703,34.45682907104492,-28.699832916259766,8.683497428894043,-24.89832878112793,-11.758444786071777,-20.25212287902832,-7.502216815948486,-13.299975395202637,-11.973140716552734,snare
1120.0,3857.840177281939,3909.239803769448,4934.391989455367,5043.594572929461,5110.204652523751,4965.183955890345,4915.970231149188,5107.717046816205,5257.7556581632,5289.852764350735,4896.018614033908,4500.918038567882,4162.529507229005,3972.6283458662956,3794.578418956271,3325.9063623783786,0.0,0.0,7751.953125,8053.41796875,8785.546875,8742.48046875,8785.546875,8634.814453125,8914.74609375,9065.478515625,9087.01171875,9043.9453125,8333.349609375,7945.751953125,7428.955078125,7364.35546875,7170.556640625,6653.759765625,0.0,0.0,-278.575273135683,66.23346041819899,-35.85806794532862,40.64222755368229,-15.919067045792481,10.625663907740387,-8.150082369965206,-1.6573327935696467,-7.295622831723787,2.0967200153723966,-7.924960141053914,-2.1541159144144886,snare
